#BLOCK:           ACTUAL_T:              T_AVE:              ERROR:
    464       9.5344161e-01       9.5109753e-01       4.7008055e-05
    465       9.5345817e-01       9.5110261e-01       4.7180293e-05
    466       9.5347478e-01       9.5110770e-01       4.7352870e-05
    467       9.5349145e-01       9.5111280e-01       4.7525789e-05
    468       9.5350816e-01       9.5111792e-01       4.7699049e-05
    469       9.5352493e-01       9.5112305e-01       4.7872651e-05
    470       9.5354175e-01       9.5112820e-01       4.8046596e-05
    471       9.5355862e-01       9.5113336e-01       4.8220884e-05
    472       9.5357554e-01       9.5113854e-01       4.8395515e-05
    473       9.5359251e-01       9.5114372e-01       4.8570491e-05
    474       9.5360953e-01       9.5114893e-01       4.8745812e-05
    475       9.5362661e-01       9.5115414e-01       4.8921480e-05
    476       9.5364375e-01       9.5115937e-01       4.9097497e-05
    477       9.5366094e-01       9.5116462e-01       4.9273862e-05
    478       9.5367818e-01       9.5116987e-01       4.9450576e-05
    479       9.5369548e-01       9.5117515e-01       4.9627640e-05
    480       9.5371282e-01       9.5118043e-01       4.9805055e-05
    481       9.5373022e-01       9.5118574e-01       4.9982822e-05
    482       9.5374768e-01       9.5119105e-01       5.0160941e-05
    483       9.5376519e-01       9.5119638e-01       5.0339414e-05
    484       9.5378275e-01       9.5120172e-01       5.0518240e-05
    485       9.5380036e-01       9.5120708e-01       5.0697420e-05
    486       9.5381803e-01       9.5121245e-01       5.0876956e-05
    487       9.5383575e-01       9.5121784e-01       5.1056847e-05
    488       9.5385353e-01       9.5122324e-01       5.1237096e-05
    489       9.5387137e-01       9.5122866e-01       5.1417704e-05
    490       9.5388925e-01       9.5123409e-01       5.1598671e-05
    491       9.5390720e-01       9.5123953e-01       5.1779997e-05
    492       9.5392519e-01       9.5124499e-01       5.1961684e-05
    493       9.5394324e-01       9.5125046e-01       5.2143731e-05
    494       9.5396135e-01       9.5125595e-01       5.2326139e-05
    495       9.5397950e-01       9.5126145e-01       5.2508908e-05
    496       9.5399771e-01       9.5126697e-01       5.2692040e-05
    497       9.5401598e-01       9.5127250e-01       5.2875535e-05
    498       9.5403430e-01       9.5127805e-01       5.3059393e-05
    499       9.5405268e-01       9.5128361e-01       5.3243616e-05
    500       9.5407111e-01       9.5128918e-01       5.3428203e-05
    501       9.5408959e-01       9.5129477e-01       5.3613156e-05
    502       9.5410813e-01       9.5130038e-01       5.3798475e-05
    503       9.5412673e-01       9.5130599e-01       5.3984161e-05
    504       9.5414538e-01       9.5131163e-01       5.4170214e-05
    505       9.5416408e-01       9.5131728e-01       5.4356634e-05
    506       9.5418284e-01       9.5132294e-01       5.4543423e-05
    507       9.5420166e-01       9.5132862e-01       5.4730580e-05
    508       9.5422053e-01       9.5133431e-01       5.4918107e-05
    509       9.5423946e-01       9.5134002e-01       5.5106005e-05
    510       9.5425844e-01       9.5134574e-01       5.5294273e-05
    511       9.5427749e-01       9.5135148e-01       5.5482913e-05
    512       9.5429658e-01       9.5135723e-01       5.5671925e-05
    513       9.5431574e-01       9.5136300e-01       5.5861312e-05
    514       9.5433496e-01       9.5136878e-01       5.6051073e-05
    515       9.5435423e-01       9.5137458e-01       5.6241210e-05
    516       9.5437356e-01       9.5138039e-01       5.6431722e-05
    517       9.5439295e-01       9.5138622e-01       5.6622612e-05
    518       9.5441239e-01       9.5139206e-01       5.6813879e-05
    519       9.5443190e-01       9.5139791e-01       5.7005525e-05
    520       9.5445146e-01       9.5140379e-01       5.7197550e-05
    521       9.5447107e-01       9.5140967e-01       5.7389954e-05
    522       9.5449075e-01       9.5141558e-01       5.7582740e-05
    523       9.5451048e-01       9.5142149e-01       5.7775906e-05
    524       9.5453028e-01       9.5142743e-01       5.7969454e-05
    525       9.5455013e-01       9.5143337e-01       5.8163385e-05
    526       9.5457004e-01       9.5143934e-01       5.8357700e-05
    527       9.5459000e-01       9.5144532e-01       5.8552399e-05
    528       9.5461003e-01       9.5145131e-01       5.8747483e-05
    529       9.5463012e-01       9.5145732e-01       5.8942953e-05
    530       9.5465026e-01       9.5146334e-01       5.9138809e-05
    531       9.5467046e-01       9.5146938e-01       5.9335052e-05
    532       9.5469073e-01       9.5147544e-01       5.9531683e-05
    533       9.5471105e-01       9.5148151e-01       5.9728703e-05
    534       9.5473143e-01       9.5148760e-01       5.9926112e-05
    535       9.5475187e-01       9.5149370e-01       6.0123912e-05
    536       9.5477237e-01       9.5149981e-01       6.0322102e-05
    537       9.5479293e-01       9.5150595e-01       6.0520684e-05
    538       9.5481355e-01       9.5151209e-01       6.0719659e-05
    539       9.5483424e-01       9.5151826e-01       6.0919027e-05
    540       9.5485498e-01       9.5152444e-01       6.1118790e-05
    541       9.5487579e-01       9.5153063e-01       6.1318949e-05
    542       9.5489665e-01       9.5153684e-01       6.1519503e-05
    543       9.5491758e-01       9.5154307e-01       6.1720454e-05
    544       9.5493856e-01       9.5154931e-01       6.1921802e-05
    545       9.5495961e-01       9.5155557e-01       6.2123548e-05
    546       9.5498072e-01       9.5156184e-01       6.2325693e-05
    547       9.5500189e-01       9.5156813e-01       6.2528238e-05
    548       9.5502312e-01       9.5157443e-01       6.2731183e-05
    549       9.5504441e-01       9.5158075e-01       6.2934529e-05
    550       9.5506576e-01       9.5158709e-01       6.3138277e-05
    551       9.5508718e-01       9.5159344e-01       6.3342428e-05
    552       9.5510866e-01       9.5159981e-01       6.3546982e-05
    553       9.5513020e-01       9.5160620e-01       6.3751940e-05
    554       9.5515180e-01       9.5161260e-01       6.3957303e-05
    555       9.5517347e-01       9.5161901e-01       6.4163073e-05
    556       9.5519519e-01       9.5162544e-01       6.4369249e-05
    557       9.5521699e-01       9.5163189e-01       6.4575834e-05
    558       9.5523884e-01       9.5163836e-01       6.4782827e-05
    559       9.5526076e-01       9.5164484e-01       6.4990230e-05
    560       9.5528275e-01       9.5165133e-01       6.5198044e-05
    561       9.5530479e-01       9.5165784e-01       6.5406269e-05
    562       9.5532690e-01       9.5166437e-01       6.5614906e-05
    563       9.5534908e-01       9.5167092e-01       6.5823956e-05
    564       9.5537132e-01       9.5167748e-01       6.6033421e-05
    565       9.5539363e-01       9.5168406e-01       6.6243301e-05
    566       9.5541600e-01       9.5169065e-01       6.6453597e-05
    567       9.5543843e-01       9.5169726e-01       6.6664310e-05
    568       9.5546093e-01       9.5170389e-01       6.6875441e-05
    569       9.5548349e-01       9.5171053e-01       6.7086991e-05
    570       9.5550612e-01       9.5171719e-01       6.7298961e-05
    571       9.5552882e-01       9.5172386e-01       6.7511351e-05
    572       9.5555158e-01       9.5173055e-01       6.7724163e-05
    573       9.5557441e-01       9.5173726e-01       6.7937397e-05
    574       9.5559730e-01       9.5174399e-01       6.8151055e-05
    575       9.5562026e-01       9.5175073e-01       6.8365137e-05
    576       9.5564328e-01       9.5175749e-01       6.8579645e-05
    577       9.5566638e-01       9.5176426e-01       6.8794579e-05
    578       9.5568954e-01       9.5177105e-01       6.9009940e-05
    579       9.5571277e-01       9.5177786e-01       6.9225730e-05
    580       9.5573606e-01       9.5178468e-01       6.9441950e-05
    581       9.5575942e-01       9.5179153e-01       6.9658600e-05
    582       9.5578285e-01       9.5179838e-01       6.9875682e-05
    583       9.5580635e-01       9.5180526e-01       7.0093196e-05
    584       9.5582991e-01       9.5181215e-01       7.0311143e-05
    585       9.5585355e-01       9.5181906e-01       7.0529525e-05
    586       9.5587725e-01       9.5182598e-01       7.0748343e-05
    587       9.5590102e-01       9.5183293e-01       7.0967597e-05
    588       9.5592486e-01       9.5183988e-01       7.1187290e-05
    589       9.5594877e-01       9.5184686e-01       7.1407421e-05
    590       9.5597275e-01       9.5185385e-01       7.1627992e-05
    591       9.5599680e-01       9.5186086e-01       7.1849004e-05
    592       9.5602091e-01       9.5186789e-01       7.2070458e-05
    593       9.5604510e-01       9.5187493e-01       7.2292354e-05
    594       9.5606935e-01       9.5188200e-01       7.2514694e-05
    595       9.5609368e-01       9.5188907e-01       7.2737479e-05
    596       9.5611807e-01       9.5189617e-01       7.2960709e-05
    597       9.5614254e-01       9.5190328e-01       7.3184387e-05
    598       9.5616707e-01       9.5191041e-01       7.3408511e-05
    599       9.5619168e-01       9.5191756e-01       7.3633085e-05
    600       9.5621636e-01       9.5192473e-01       7.3858110e-05
    601       9.5624110e-01       9.5193191e-01       7.4083585e-05
    602       9.5626592e-01       9.5193911e-01       7.4309512e-05
    603       9.5629081e-01       9.5194632e-01       7.4535892e-05
    604       9.5631577e-01       9.5195356e-01       7.4762727e-05
    605       9.5634080e-01       9.5196081e-01       7.4990016e-05
    606       9.5636591e-01       9.5196808e-01       7.5217761e-05
    607       9.5639108e-01       9.5197536e-01       7.5445963e-05
    608       9.5641633e-01       9.5198267e-01       7.5674623e-05
    609       9.5644164e-01       9.5198999e-01       7.5903741e-05
    610       9.5646703e-01       9.5199733e-01       7.6133320e-05
    611       9.5649250e-01       9.5200469e-01       7.6363359e-05
    612       9.5651803e-01       9.5201206e-01       7.6593861e-05
    613       9.5654364e-01       9.5201945e-01       7.6824826e-05
    614       9.5656932e-01       9.5202686e-01       7.7056254e-05
    615       9.5659508e-01       9.5203429e-01       7.7288148e-05
    616       9.5662091e-01       9.5204174e-01       7.7520508e-05
    617       9.5664681e-01       9.5204920e-01       7.7753335e-05
    618       9.5667278e-01       9.5205668e-01       7.7986631e-05
    619       9.5669883e-01       9.5206418e-01       7.8220395e-05
    620       9.5672495e-01       9.5207170e-01       7.8454630e-05
    621       9.5675115e-01       9.5207924e-01       7.8689336e-05
    622       9.5677742e-01       9.5208679e-01       7.8924515e-05
    623       9.5680377e-01       9.5209436e-01       7.9160167e-05
    624       9.5683019e-01       9.5210195e-01       7.9396294e-05
    625       9.5685669e-01       9.5210956e-01       7.9632897e-05
    626       9.5688326e-01       9.5211718e-01       7.9869976e-05
    627       9.5690991e-01       9.5212483e-01       8.0107534e-05
    628       9.5693663e-01       9.5213249e-01       8.0345570e-05
    629       9.5696343e-01       9.5214017e-01       8.0584087e-05
    630       9.5699031e-01       9.5214787e-01       8.0823084e-05
    631       9.5701726e-01       9.5215559e-01       8.1062565e-05
    632       9.5704429e-01       9.5216332e-01       8.1302528e-05
    633       9.5707140e-01       9.5217107e-01       8.1542977e-05
    634       9.5709858e-01       9.5217885e-01       8.1783912e-05
    635       9.5712584e-01       9.5218664e-01       8.2025334e-05
    636       9.5715319e-01       9.5219445e-01       8.2267244e-05
    637       9.5718061e-01       9.5220227e-01       8.2509645e-05
    638       9.5720810e-01       9.5221012e-01       8.2752536e-05
    639       9.5723568e-01       9.5221798e-01       8.2995920e-05
    640       9.5726333e-01       9.5222587e-01       8.3239797e-05
    641       9.5729107e-01       9.5223377e-01       8.3484168e-05
    642       9.5731888e-01       9.5224169e-01       8.3729035e-05
    643       9.5734677e-01       9.5224963e-01       8.3974399e-05
    644       9.5737474e-01       9.5225759e-01       8.4220261e-05
    645       9.5740279e-01       9.5226557e-01       8.4466621e-05
    646       9.5743092e-01       9.5227356e-01       8.4713482e-05
    647       9.5745912e-01       9.5228158e-01       8.4960844e-05
    648       9.5748742e-01       9.5228961e-01       8.5208710e-05
    649       9.5751579e-01       9.5229766e-01       8.5457079e-05
    650       9.5754424e-01       9.5230573e-01       8.5705954e-05
    651       9.5757277e-01       9.5231382e-01       8.5955336e-05
    652       9.5760138e-01       9.5232193e-01       8.6205225e-05
    653       9.5763008e-01       9.5233006e-01       8.6455622e-05
    654       9.5765885e-01       9.5233821e-01       8.6706530e-05
    655       9.5768771e-01       9.5234638e-01       8.6957949e-05
    656       9.5771664e-01       9.5235456e-01       8.7209880e-05
    657       9.5774566e-01       9.5236277e-01       8.7462325e-05
    658       9.5777477e-01       9.5237100e-01       8.7715285e-05
    659       9.5780395e-01       9.5237924e-01       8.7968761e-05
    660       9.5783322e-01       9.5238750e-01       8.8222755e-05
    661       9.5786257e-01       9.5239579e-01       8.8477267e-05
    662       9.5789200e-01       9.5240409e-01       8.8732299e-05
