#NUM_PART   XCOORD   YCOORD   ZCOORD     DIST
    1146    -0.53    -0.10    -0.39     0.66
    1147    -0.53    -0.10    -0.39     0.66
    1148    -0.50     0.88     0.29     1.05
    1149    -0.50     0.88     0.29     1.05
    1150     0.69     1.94     0.23     2.07
    1151     1.74     1.06    -0.83     2.20
    1152     1.74     1.06    -0.83     2.20
    1153     1.74     1.06    -0.83     2.20
    1154     1.17     1.74    -0.34     2.13
    1155     1.17     1.74    -0.34     2.13
    1156     1.96     1.37     0.76     2.50
    1157     1.96     1.37     0.76     2.50
    1158     1.96     1.37     0.76     2.50
    1159     3.13     1.28     1.92     3.89
    1160     1.99     0.75     2.70     3.44
    1161     2.74     0.98     2.41     3.78
    1162     2.74     0.98     2.41     3.78
    1163     1.56     1.88     3.55     4.31
    1164     1.26     1.84     3.85     4.45
    1165     1.74     2.29     3.56     4.58
    1166     1.74     2.29     3.56     4.58
    1167     1.74     2.29     3.56     4.58
    1168     2.51     1.72     3.93     4.97
    1169     2.51     1.72     3.93     4.97
    1170     2.51     1.72     3.93     4.97
    1171     3.48     1.40     3.51     5.14
    1172     3.48     1.40     3.51     5.14
    1173     3.02     2.48     3.00     4.93
    1174     3.02     2.48     3.00     4.93
    1175     3.02     2.48     3.00     4.93
    1176     3.35     2.29     2.56     4.80
    1177     2.72     2.88     3.09     5.02
    1178     2.01     3.86     2.03     4.80
    1179     2.01     3.86     2.03     4.80
    1180     2.01     3.86     2.03     4.80
    1181     1.83     3.72     1.03     4.27
    1182     1.52     3.27     1.85     4.05
    1183     1.54     4.15     0.77     4.49
    1184     1.54     4.15     0.77     4.49
    1185     1.54     4.15     0.77     4.49
    1186     1.54     4.15     0.77     4.49
    1187     0.38     4.40     0.27     4.42
    1188     1.57     4.74    -0.11     5.00
    1189     1.45     5.33     0.33     5.53
    1190     1.45     5.33     0.33     5.53
    1191     1.38     5.72    -0.61     5.91
    1192     1.38     5.72    -0.61     5.91
    1193     1.03     5.01    -1.27     5.27
    1194    -0.13     3.97    -1.24     4.16
    1195    -0.39     3.87    -1.10     4.04
    1196    -1.40     3.21    -1.38     3.76
    1197    -1.40     3.21    -1.38     3.76
    1198    -1.18     4.26    -2.08     4.89
    1199    -1.55     4.55    -1.36     4.99
    1200    -1.55     4.15    -1.07     4.55
    1201    -1.55     4.15    -1.07     4.55
    1202    -1.50     4.52    -0.64     4.81
    1203    -1.85     3.63    -1.67     4.40
    1204    -0.79     3.94    -0.56     4.05
    1205    -0.24     2.94    -0.84     3.06
    1206    -1.02     1.95    -1.24     2.52
    1207    -1.41     2.15    -0.80     2.69
    1208    -1.79     1.00    -0.11     2.05
    1209    -0.81     0.26     0.74     1.13
    1210     0.02    -0.30     1.02     1.07
    1211     0.00     0.87     0.86     1.23
    1212     0.35     0.74    -0.01     0.82
    1213     0.35     0.74    -0.01     0.82
    1214     0.35     0.74    -0.01     0.82
    1215    -0.54     0.33    -0.49     0.80
    1216    -0.94    -0.68    -0.83     1.43
    1217    -1.11    -0.56    -0.63     1.40
    1218    -1.11    -0.56    -0.63     1.40
    1219    -0.24    -0.61     0.31     0.72
    1220    -0.24    -0.61     0.31     0.72
    1221    -0.24    -0.61     0.31     0.72
    1222    -0.24    -0.61     0.31     0.72
    1223     0.34    -0.35     0.35     0.60
    1224     0.19     0.21    -0.53     0.60
    1225     0.19     0.21    -0.53     0.60
    1226     0.19     0.21    -0.53     0.60
    1227     0.19     0.21    -0.53     0.60
    1228     0.96     1.18    -0.78     1.71
    1229     0.96     1.18    -0.78     1.71
    1230     0.96     1.18    -0.78     1.71
    1231     0.96     1.18    -0.78     1.71
    1232     0.96     1.18    -0.78     1.71
    1233     0.96     1.18    -0.78     1.71
    1234     1.77     0.28     0.03     1.79
    1235     1.77     0.28     0.03     1.79
    1236     1.30     0.44    -0.21     1.39
    1237     0.68     0.99     0.09     1.20
    1238    -0.06     0.85    -0.39     0.94
    1239    -0.06     0.85    -0.39     0.94
    1240    -0.06     0.85    -0.39     0.94
    1241    -0.06     0.85    -0.39     0.94
    1242    -0.37     0.40    -1.01     1.15
    1243    -0.37     0.40    -1.01     1.15
    1244    -0.97     0.18    -0.48     1.09
    1245    -0.97     0.18    -0.48     1.09
    1246    -0.53     0.80    -0.07     0.96
    1247    -0.53     0.80    -0.07     0.96
    1248    -0.53     0.80    -0.07     0.96
    1249    -0.53     0.80    -0.07     0.96
    1250    -0.53    -0.31     1.05     1.21
    1251    -1.33    -0.55     1.17     1.86
    1252    -1.33    -0.55     1.17     1.86
    1253    -0.61    -0.80     0.85     1.32
    1254    -0.61    -0.80     0.85     1.32
    1255    -0.61    -0.80     0.85     1.32
    1256     0.02     0.32     1.10     1.15
    1257     0.02     0.32     1.10     1.15
    1258     0.02     0.32     1.10     1.15
    1259     0.02     0.32     1.10     1.15
    1260     0.02     0.32     1.10     1.15
    1261     0.18     0.24     1.71     1.73
    1262    -0.43    -0.11     2.73     2.77
    1263    -0.43    -0.11     2.73     2.77
    1264    -0.43    -0.11     2.73     2.77
    1265    -0.43    -0.11     2.73     2.77
    1266    -1.23    -1.22     1.93     2.59
    1267    -1.23    -1.22     1.93     2.59
    1268    -0.91    -0.89     2.41     2.73
    1269    -1.45    -2.02     1.57     2.94
    1270    -0.88    -1.72     1.70     2.58
    1271    -0.86    -1.60     0.60     1.91
    1272    -1.05    -1.72    -0.27     2.03
    1273     0.14    -0.69    -0.89     1.14
    1274     0.14    -0.69    -0.89     1.14
    1275    -0.24    -1.14    -0.05     1.17
    1276    -0.24    -1.14    -0.05     1.17
    1277    -0.24    -1.14    -0.05     1.17
    1278    -0.24    -1.14    -0.05     1.17
    1279    -1.16    -0.17     0.38     1.23
    1280    -2.03    -0.37     0.84     2.22
    1281    -2.03    -0.37     0.84     2.22
    1282    -2.72    -0.38     0.44     2.78
    1283    -2.47     0.44     0.66     2.60
    1284    -1.51    -0.75    -0.28     1.71
    1285    -1.51    -0.75    -0.28     1.71
    1286    -1.36     0.31     0.91     1.67
    1287    -1.36     0.31     0.91     1.67
    1288    -0.53     0.82     1.53     1.82
    1289    -1.30     1.77     1.31     2.56
    1290    -0.84     1.59     0.74     1.94
    1291    -0.84     1.59     0.74     1.94
    1292    -1.21     1.80    -0.27     2.18
    1293    -1.21     1.80    -0.27     2.18
    1294    -1.00     0.83    -0.46     1.38
    1295    -0.01     2.00    -0.70     2.12
    1296    -0.01     2.00    -0.70     2.12
    1297     1.05     1.81     0.00     2.09
    1298     1.05     1.81     0.00     2.09
    1299     1.99     2.28     0.29     3.04
    1300     0.88     3.25     0.12     3.37
    1301     0.88     3.25     0.12     3.37
    1302     0.38     2.74     0.69     2.86
    1303    -0.54     3.71     1.23     3.95
    1304    -1.12     3.04     1.57     3.60
    1305    -1.75     4.05     1.94     4.82
    1306    -0.82     3.45     2.46     4.31
    1307    -1.05     3.95     3.17     5.18
    1308    -1.05     3.95     3.17     5.18
    1309    -1.05     3.95     3.17     5.18
    1310    -1.05     3.95     3.17     5.18
    1311    -0.05     4.92     3.14     5.84
    1312     0.56     5.09     2.03     5.51
    1313     0.56     5.09     2.03     5.51
    1314     1.65     4.36     2.20     5.16
    1315     0.77     4.54     1.40     4.82
    1316     1.00     4.56     1.30     4.84
    1317     0.52     5.32     0.77     5.40
    1318     0.52     5.32     0.77     5.40
    1319    -0.21     4.16     1.24     4.35
    1320     0.65     4.22     0.31     4.28
    1321     0.65     4.22     0.31     4.28
    1322     0.93     4.11     0.93     4.32
    1323     0.97     4.12     0.18     4.24
    1324     1.84     3.49     0.39     3.96
    1325     2.96     4.00     1.26     5.13
    1326     2.96     3.36     1.19     4.63
    1327     2.19     2.49     1.52     3.65
    1328     1.35     1.75     0.90     2.39
    1329     1.09     0.61     1.13     1.69
    1330     1.63     0.11     0.52     1.71
    1331     0.62    -0.43     1.60     1.77
    1332     1.21    -1.08     1.03     1.92
    1333     1.21    -1.08     1.03     1.92
    1334     0.06    -2.08     0.87     2.25
    1335    -0.40    -1.50     0.00     1.55
    1336    -0.40    -1.50     0.00     1.55
    1337    -0.40    -1.50     0.00     1.55
    1338     0.10    -1.63    -0.10     1.64
    1339     0.10    -1.63    -0.10     1.64
    1340     1.12    -1.14    -1.01     1.89
    1341     1.12    -1.14    -1.01     1.89
    1342     1.12    -1.14    -1.01     1.89
    1343     0.56    -1.69    -0.85     1.97
    1344     0.20    -1.96    -0.91     2.17
    1345     0.20    -1.96    -0.91     2.17
    1346    -0.84    -1.79    -0.05     1.98
    1347    -0.15    -1.54     0.02     1.55
    1348    -0.15    -1.54     0.02     1.55
    1349    -0.15    -1.54     0.02     1.55
    1350    -0.75    -1.28    -0.66     1.62
    1351    -0.75    -1.28    -0.66     1.62
    1352    -0.75    -1.28    -0.66     1.62
    1353    -1.45    -0.44    -0.65     1.65
    1354    -1.45    -0.44    -0.65     1.65
    1355    -1.24    -0.54     0.21     1.38
    1356    -1.29     0.62     0.55     1.53
    1357    -0.46     0.42     0.09     0.63
    1358    -0.46     0.42     0.09     0.63
    1359    -0.46     0.42     0.09     0.63
    1360    -0.46     0.42     0.09     0.63
    1361    -0.46     0.42     0.09     0.63
    1362     0.33     0.42    -0.09     0.54
    1363     0.33     0.42    -0.09     0.54
    1364     0.33     0.42    -0.09     0.54
    1365    -0.57     0.66     0.23     0.90
    1366    -0.25     0.86     0.19     0.91
    1367    -0.25     0.86     0.19     0.91
    1368     0.15    -0.27    -0.84     0.90
    1369     0.15    -0.27    -0.84     0.90
    1370     0.65     0.47    -0.40     0.90
    1371    -0.14     1.52     0.09     1.53
    1372    -0.14     1.52     0.09     1.53
    1373     0.02     0.81    -0.29     0.86
    1374     0.02     0.81    -0.29     0.86
    1375     0.02     0.81    -0.29     0.86
    1376     0.02     0.81    -0.29     0.86
    1377     0.78    -0.22     0.49     0.95
    1378     0.78    -0.22     0.49     0.95
    1379     0.78    -0.22     0.49     0.95
    1380     0.78    -0.22     0.49     0.95
    1381    -0.32    -0.10     1.03     1.08
    1382    -0.32    -0.10     1.03     1.08
    1383    -0.32    -0.10     1.03     1.08
    1384     0.04     0.69     0.79     1.05
    1385     0.04     0.69     0.79     1.05
    1386     0.04     0.69     0.79     1.05
    1387     0.04     0.69     0.79     1.05
    1388     0.04     0.69     0.79     1.05
    1389     1.03     0.94     0.99     1.71
    1390     1.03     0.94     0.99     1.71
    1391     1.03     0.94     0.99     1.71
    1392    -0.15     1.88    -0.11     1.89
    1393    -0.15     1.88    -0.11     1.89
    1394    -0.15     1.88    -0.11     1.89
    1395    -0.15     1.88    -0.11     1.89
    1396    -0.64     1.05    -0.18     1.24
    1397    -0.64     1.05    -0.18     1.24
    1398    -0.64     1.05    -0.18     1.24
    1399    -0.64     1.05    -0.18     1.24
    1400    -0.64     1.05    -0.18     1.24
    1401    -0.88     1.07     0.62     1.52
    1402     0.03     1.37    -0.28     1.40
    1403     0.03     1.37    -0.28     1.40
    1404    -0.28     0.80    -1.22     1.48
    1405    -1.06     0.53    -1.37     1.82
    1406    -1.06     0.53    -1.37     1.82
    1407    -0.62     0.72    -0.87     1.29
    1408    -1.17     0.24     0.02     1.20
    1409    -1.17     0.24     0.02     1.20
    1410    -0.13    -0.27    -0.62     0.69
    1411    -0.13    -0.27    -0.62     0.69
    1412    -0.13    -0.27    -0.62     0.69
    1413    -0.33    -0.41    -0.44     0.68
    1414    -0.33    -0.41    -0.44     0.68
    1415     0.16    -0.50    -0.06     0.53
    1416     0.22    -0.50    -0.77     0.95
    1417     0.22    -0.50    -0.77     0.95
    1418     0.22    -0.50    -0.77     0.95
    1419     0.22    -0.50    -0.77     0.95
    1420    -0.97    -0.14    -0.35     1.04
    1421    -1.23     0.28     0.69     1.44
    1422    -0.62     0.38     0.12     0.74
    1423    -0.62     0.38     0.12     0.74
    1424    -0.62     0.38     0.12     0.74
    1425     0.33    -0.26     0.46     0.62
    1426     0.96     0.84     0.08     1.27
    1427     0.85     0.21     0.08     0.88
    1428     0.52     1.24     0.33     1.39
    1429     0.52     1.24     0.33     1.39
    1430     1.02     0.52    -0.32     1.19
    1431     1.02     0.52    -0.32     1.19
    1432     1.02     0.52    -0.32     1.19
    1433     0.22     1.23    -0.22     1.27
    1434     0.22     1.23    -0.22     1.27
    1435     0.22     1.23    -0.22     1.27
    1436     0.22     1.23    -0.22     1.27
    1437    -0.03     0.64     0.76     1.00
    1438     0.65     0.35    -0.36     0.82
    1439     0.76     1.01    -0.01     1.26
    1440     0.44     0.12     0.35     0.57
    1441     0.94    -0.79    -0.42     1.30
    1442     0.94    -0.79    -0.42     1.30
    1443     0.26    -0.77    -0.64     1.04
    1444     0.70     0.21     0.12     0.74
    1445     0.14     0.69    -0.32     0.78
    1446     0.14     0.69    -0.32     0.78
    1447     0.14     0.69    -0.32     0.78
    1448    -0.72     0.61    -0.17     0.96
    1449    -0.72     0.61    -0.17     0.96
    1450    -0.72     0.61    -0.17     0.96
    1451     0.31     1.25    -1.20     1.76
    1452     0.31     1.25    -1.20     1.76
    1453     0.04     1.09    -0.84     1.38
    1454     0.04     1.09    -0.84     1.38
    1455     0.04     1.09    -0.84     1.38
    1456    -0.83     0.50    -0.10     0.97
    1457    -0.83     0.50    -0.10     0.97
    1458    -0.12     0.73    -0.92     1.18
    1459     0.50     1.43    -0.36     1.55
    1460     0.50     1.43    -0.36     1.55
    1461     0.50     1.43    -0.36     1.55
    1462     0.47     1.49     0.23     1.58
    1463    -0.55     2.64     0.84     2.83
    1464    -0.55     2.64     0.84     2.83
    1465    -0.69     2.76     1.76     3.35
    1466    -1.78     2.53     1.28     3.34
    1467    -0.83     2.46     0.33     2.62
    1468    -0.08     3.60    -0.30     3.62
    1469     1.05     3.35    -1.35     3.76
    1470     2.08     2.81    -1.35     3.74
    1471     2.08     2.81    -1.35     3.74
    1472     2.08     2.81    -1.35     3.74
    1473     2.08     2.81    -1.35     3.74
    1474     2.40     1.70    -2.28     3.72
    1475     3.29     0.56    -1.13     3.52
    1476     2.81     1.01    -1.64     3.41
    1477     2.40     1.85    -1.08     3.22
    1478     1.64     2.71     0.08     3.17
    1479     1.64     2.71     0.08     3.17
    1480     1.64     2.71     0.08     3.17
    1481     1.64     2.71     0.08     3.17
    1482     0.68     3.90     0.69     4.02
    1483     0.77     4.66    -0.33     4.74
    1484     1.84     3.99    -0.50     4.43
    1485     2.38     2.82    -0.85     3.79
    1486     2.38     2.82    -0.85     3.79
    1487     2.79     2.90    -1.89     4.45
    1488     2.10     2.40    -2.15     3.85
    1489     1.50     1.76    -2.80     3.62
    1490     2.69     1.83    -2.93     4.38
    1491     2.69     1.83    -2.93     4.38
    1492     2.68     1.35    -2.51     3.91
    1493     2.68     1.35    -2.51     3.91
    1494     2.36     2.12    -1.59     3.55
    1495     1.42     1.82    -2.25     3.22
    1496     0.85     1.40    -1.78     2.41
    1497     0.85     1.40    -1.78     2.41
    1498     1.51     1.14    -2.66     3.27
    1499     1.79     0.09    -2.18     2.83
    1500     1.79     0.09    -2.18     2.83
    1501     1.21    -0.60    -2.94     3.23
    1502     1.21    -0.60    -2.94     3.23
    1503     1.21    -0.60    -2.94     3.23
    1504     2.14     0.37    -2.09     3.02
    1505     1.66     1.24    -2.10     2.95
    1506     2.15     2.29    -1.44     3.46
    1507     2.24     1.19    -1.55     2.98
    1508     3.26     0.78    -1.37     3.62
    1509     3.02     1.86    -0.24     3.55
    1510     3.02     1.86    -0.24     3.55
    1511     2.06     2.07    -0.51     2.96
    1512     2.06     2.07    -0.51     2.96
    1513     1.47     0.90     0.06     1.72
    1514     1.47     0.90     0.06     1.72
    1515     2.06     1.48     1.23     2.82
    1516     2.17     1.79     0.08     2.82
    1517     2.17     1.79     0.08     2.82
    1518     2.17     1.79     0.08     2.82
    1519     1.50     2.40    -0.22     2.84
    1520     1.50     2.40    -0.22     2.84
    1521     2.27     1.59     0.83     2.89
    1522     2.66     0.39     0.72     2.78
    1523     2.80     0.84    -0.27     2.94
    1524     2.29     0.14    -0.21     2.31
    1525     1.76     0.21     0.95     2.01
    1526     1.76     0.21     0.95     2.01
    1527     1.76     0.21     0.95     2.01
    1528     1.76     0.21     0.95     2.01
    1529     1.39     0.86    -0.16     1.64
    1530     1.39     0.86    -0.16     1.64
    1531     1.39     0.86    -0.16     1.64
    1532     0.90     1.47    -1.21     2.10
    1533    -0.15     2.30    -0.26     2.32
    1534    -1.22     1.73    -0.29     2.14
    1535    -1.67     1.49    -0.14     2.25
    1536    -1.88     1.64     0.96     2.67
    1537    -1.88     1.64     0.96     2.67
    1538    -1.88     1.64     0.96     2.67
    1539    -1.09     1.86     0.73     2.28
    1540    -0.05     2.22     0.77     2.35
    1541    -0.86     2.29     1.44     2.84
    1542     0.05     1.18     0.41     1.25
    1543    -0.90     1.14     0.96     1.74
    1544    -0.90     1.14     0.96     1.74
    1545    -1.37     1.83     0.70     2.39
    1546    -1.11     1.11     0.74     1.73
    1547    -1.11     1.11     0.74     1.73
    1548    -0.86     0.97     1.46     1.95
    1549    -0.86     0.97     1.46     1.95
    1550    -1.90     0.74     1.51     2.53
    1551    -2.83     1.17     2.01     3.66
    1552    -3.64     0.26     0.86     3.75
    1553    -3.64     0.26     0.86     3.75
    1554    -3.29     0.39     0.38     3.34
    1555    -3.95     0.05    -0.39     3.97
    1556    -3.21    -0.07     0.41     3.24
    1557    -2.36     0.08    -0.27     2.37
    1558    -1.75     1.00    -0.12     2.02
    1559    -1.72     0.02    -1.11     2.05
    1560    -1.36     0.99    -0.50     1.75
    1561    -1.36     0.99    -0.50     1.75
    1562    -1.36     0.99    -0.50     1.75
    1563    -1.36     0.99    -0.50     1.75
    1564    -1.25     0.98    -0.94     1.84
    1565    -1.44     0.03    -1.11     1.82
    1566    -0.51    -0.13    -0.09     0.54
    1567    -0.51    -0.13    -0.09     0.54
    1568    -0.51    -0.13    -0.09     0.54
    1569    -0.51    -0.13    -0.09     0.54
    1570     0.57     0.45    -1.08     1.30
    1571    -0.37     0.49    -0.55     0.83
    1572    -0.37     0.49    -0.55     0.83
    1573    -0.37     0.49    -0.55     0.83
    1574    -0.37     0.49    -0.55     0.83
    1575     0.80    -0.61    -0.06     1.00
    1576     0.80    -0.61    -0.06     1.00
    1577    -0.04    -0.25     0.40     0.47
    1578    -0.04    -0.25     0.40     0.47
    1579    -0.04    -0.25     0.40     0.47
    1580    -0.04    -0.25     0.40     0.47
    1581     0.79     0.09     0.38     0.88
    1582     1.67    -0.07    -0.30     1.70
    1583     1.43     0.89     0.88     1.90
    1584     0.93     0.15     1.55     1.81
    1585     0.50    -0.77     0.96     1.33
    1586    -0.36     0.39     0.35     0.64
    1587    -0.36     0.39     0.35     0.64
    1588    -0.36     0.39     0.35     0.64
    1589    -0.36     0.39     0.35     0.64
    1590    -0.36     0.39     0.35     0.64
    1591    -0.36     0.39     0.35     0.64
    1592    -0.57    -0.26     0.52     0.82
    1593    -0.57    -0.26     0.52     0.82
    1594    -0.41    -0.66    -0.29     0.83
    1595    -0.41    -0.66    -0.29     0.83
    1596    -0.41    -0.66    -0.29     0.83
    1597    -0.41    -0.66    -0.29     0.83
    1598    -0.12    -1.24    -0.00     1.25
    1599    -0.50    -0.05     0.20     0.54
    1600    -0.50    -0.05     0.20     0.54
    1601     0.61     0.02    -0.27     0.66
    1602     0.61     0.02    -0.27     0.66
    1603     0.24    -0.28     0.69     0.78
    1604     0.24    -0.28     0.69     0.78
    1605     0.24    -0.28     0.69     0.78
    1606     0.24    -0.28     0.69     0.78
    1607     0.24    -0.28     0.69     0.78
    1608     0.24    -0.28     0.69     0.78
    1609     0.24    -0.28     0.69     0.78
    1610     0.24    -0.28     0.69     0.78
    1611    -0.25     0.57     0.19     0.65
    1612    -0.20    -0.27    -0.23     0.41
    1613    -0.20    -0.27    -0.23     0.41
    1614    -0.20    -0.27    -0.23     0.41
    1615    -0.20    -0.27    -0.23     0.41
    1616     0.17    -0.63    -0.43     0.79
    1617     0.17    -0.63    -0.43     0.79
    1618     0.17    -0.63    -0.43     0.79
    1619    -0.18    -0.65     0.55     0.87
    1620    -0.58    -1.06     0.03     1.21
    1621    -0.58    -1.06     0.03     1.21
    1622    -0.98    -0.75     0.26     1.27
    1623    -0.98    -0.75     0.26     1.27
    1624    -1.06    -0.25     0.87     1.40
    1625    -1.06    -0.25     0.87     1.40
    1626    -1.06    -0.25     0.87     1.40
    1627    -0.16    -0.55     1.01     1.16
    1628    -0.04    -1.28    -0.03     1.28
    1629    -0.04    -1.28    -0.03     1.28
    1630    -0.99    -0.27    -0.00     1.03
    1631    -0.99    -0.27    -0.00     1.03
    1632    -0.99    -0.27    -0.00     1.03
    1633    -1.42     0.77    -0.45     1.68
    1634    -0.74    -0.23    -0.15     0.79
    1635     0.22    -0.49    -0.42     0.68
    1636     0.22    -0.49    -0.42     0.68
    1637     0.22    -0.49    -0.42     0.68
    1638     0.22    -0.49    -0.42     0.68
    1639     0.47    -0.02     0.59     0.75
    1640     0.13     0.11     0.70     0.72
    1641     0.13     0.11     0.70     0.72
    1642     0.13     0.11     0.70     0.72
    1643     0.13     0.11     0.70     0.72
    1644     0.13     0.11     0.70     0.72
    1645     0.13     0.11     0.70     0.72
    1646     0.10     0.01     0.74     0.74
    1647     0.10     0.01     0.74     0.74
    1648     0.10     0.01     0.74     0.74
    1649    -1.00    -0.10    -0.15     1.02
    1650    -1.00    -0.10    -0.15     1.02
    1651    -1.02     0.23    -0.71     1.27
    1652    -0.25     0.70    -1.22     1.43
    1653     0.89     0.03    -0.52     1.03
    1654     0.89     0.03    -0.52     1.03
    1655    -0.22    -1.14    -0.34     1.21
    1656    -0.22    -1.14    -0.34     1.21
    1657    -0.22    -1.14    -0.34     1.21
    1658     0.68    -1.34    -0.48     1.58
    1659     0.84    -0.52    -0.19     1.00
    1660     0.84    -0.52    -0.19     1.00
    1661     0.84    -0.52    -0.19     1.00
    1662     0.21     0.58     0.27     0.68
    1663    -0.33     1.01     0.22     1.09
    1664     0.16    -0.02     0.53     0.55
    1665     0.16    -0.02     0.53     0.55
    1666     0.16    -0.02     0.53     0.55
    1667     0.16    -0.02     0.53     0.55
    1668    -0.40    -0.57     1.39     1.55
    1669    -0.71    -0.96     0.91     1.50
    1670     0.41    -0.66     1.73     1.90
    1671     0.41    -0.66     1.73     1.90
    1672     0.41    -0.66     1.73     1.90
    1673     0.77    -0.26     1.99     2.14
    1674     1.60     0.54     1.60     2.33
    1675     1.60     0.54     1.60     2.33
    1676     1.61     0.01     0.87     1.83
    1677     1.61     0.01     0.87     1.83
    1678     1.13     0.01     0.58     1.27
    1679     1.20     0.69     0.08     1.39
    1680     0.41     1.83    -0.33     1.91
    1681     0.89     2.43     0.29     2.60
    1682     0.89     2.43     0.29     2.60
    1683     0.74     2.30     0.83     2.56
    1684     1.02     2.89    -0.09     3.06
    1685     1.02     2.89    -0.09     3.06
    1686     1.94     1.86    -0.04     2.69
    1687     1.81     1.09    -0.64     2.21
    1688     0.94     1.32    -0.83     1.82
    1689     0.94     1.32    -0.83     1.82
    1690     0.94     1.32    -0.83     1.82
    1691     0.94     1.32    -0.83     1.82
    1692     1.25     1.82    -1.42     2.62
    1693     1.25     1.82    -1.42     2.62
    1694     1.91     1.04    -0.89     2.35
    1695     1.54     0.14    -1.09     1.89
    1696     1.95    -0.06    -1.35     2.37
    1697     1.88     0.47    -2.16     2.91
    1698     1.73     0.53    -1.98     2.68
    1699     1.11     1.12    -1.64     2.28
    1700     0.02     1.41    -1.78     2.27
    1701     0.64     1.34    -0.59     1.60
    1702     1.29     1.65    -0.17     2.10
    1703     1.25     1.75     0.23     2.16
    1704     1.25     1.75     0.23     2.16
    1705     1.55     0.66     1.08     2.00
    1706     1.22     1.26     0.47     1.81
    1707     1.13     1.07     0.92     1.80
    1708     0.23     1.01     1.09     1.50
    1709    -0.05     2.06     0.55     2.13
    1710    -0.05     2.06     0.55     2.13
    1711    -0.05     2.06     0.55     2.13
    1712     0.01     1.39     1.63     2.14
    1713     0.01     1.39     1.63     2.14
    1714     0.01     1.39     1.63     2.14
    1715     0.55     1.18     1.80     2.22
    1716     0.42     0.19     1.18     1.27
    1717    -0.21    -0.21     0.34     0.45
    1718    -0.21    -0.21     0.34     0.45
    1719    -0.21    -0.21     0.34     0.45
    1720    -0.23     0.20    -0.09     0.31
    1721    -0.23     0.20    -0.09     0.31
    1722    -0.23     0.20    -0.09     0.31
    1723    -0.23     0.20    -0.09     0.31
    1724     0.31     0.10    -0.53     0.62
    1725    -0.02     0.77    -1.19     1.42
    1726    -0.95     1.04    -0.14     1.42
    1727    -0.19     0.72     0.62     0.97
    1728    -0.19     0.72     0.62     0.97
    1729    -1.05     0.31     0.06     1.09
    1730    -0.45     0.02    -0.13     0.47
    1731    -0.45     0.02    -0.13     0.47
    1732    -0.45     0.02    -0.13     0.47
    1733    -0.45     0.02    -0.13     0.47
    1734     0.09    -0.38    -0.54     0.66
    1735     0.09    -0.38    -0.54     0.66
    1736    -0.90     0.04    -0.43     0.99
    1737     0.21    -0.81    -1.01     1.31
    1738     0.21    -0.81    -1.01     1.31
    1739     0.61    -0.28    -0.72     0.98
    1740     0.61    -0.28    -0.72     0.98
    1741     0.61    -0.28    -0.72     0.98
    1742    -0.31     0.27    -0.91     1.00
    1743     0.17     0.44    -1.38     1.46
    1744     0.17     0.44    -1.38     1.46
    1745     1.36     1.01    -1.29     2.13
    1746     1.72     0.50    -0.75     1.94
    1747     2.03     1.63    -0.48     2.64
    1748     2.03     1.63    -0.48     2.64
    1749     1.68     1.71     0.28     2.41
    1750     1.74     0.53    -0.74     1.97
    1751     2.06     0.93    -1.35     2.64
    1752     1.43     0.05    -2.49     2.87
    1753     1.43     0.05    -2.49     2.87
    1754     0.62     0.46    -1.72     1.89
    1755     0.53    -0.10    -2.00     2.07
    1756     0.53    -0.10    -2.00     2.07
    1757     0.53    -0.10    -2.00     2.07
    1758    -0.37    -0.22    -1.34     1.40
    1759    -0.09     0.76    -0.78     1.10
    1760    -0.09     0.76    -0.78     1.10
    1761     0.52    -0.11    -0.40     0.67
    1762     0.17    -1.20    -1.09     1.64
    1763     0.17    -1.20    -1.09     1.64
    1764     0.17    -1.20    -1.09     1.64
    1765     0.17    -1.20    -1.09     1.64
    1766     0.34    -2.19    -1.56     2.70
    1767     0.34    -2.19    -1.56     2.70
    1768     0.35    -1.86    -2.25     2.94
    1769     1.03    -2.35    -2.02     3.27
    1770     1.03    -2.35    -2.02     3.27
    1771     1.03    -2.35    -2.02     3.27
    1772     1.03    -2.35    -2.02     3.27
    1773     1.02    -1.61    -2.42     3.08
    1774     0.01    -2.13    -2.34     3.17
    1775    -0.72    -1.01    -1.38     1.85
    1776    -0.72    -1.01    -1.38     1.85
    1777    -0.72    -1.01    -1.38     1.85
    1778    -0.10    -1.15    -1.59     1.96
    1779    -0.10    -1.15    -1.59     1.96
    1780    -0.10    -1.15    -1.59     1.96
    1781    -1.06    -1.68    -2.25     3.00
    1782    -1.06    -1.68    -2.25     3.00
    1783    -1.06    -1.68    -2.25     3.00
    1784    -1.57    -0.50    -2.39     2.90
    1785    -1.55    -0.53    -1.42     2.17
    1786    -1.48    -0.32    -1.53     2.16
    1787    -1.48    -0.32    -1.53     2.16
    1788    -0.57    -0.44    -2.07     2.19
    1789    -0.73    -1.63    -1.48     2.32
    1790     0.44    -0.46    -2.52     2.60
    1791     0.25     0.09    -2.43     2.44
    1792    -0.07    -0.52    -1.47     1.56
    1793    -0.33    -0.47    -1.66     1.75
    1794    -0.33    -0.47    -1.66     1.75
    1795    -0.33    -0.47    -1.66     1.75
    1796    -0.33    -0.47    -1.66     1.75
    1797    -0.96     0.28    -1.13     1.52
    1798    -0.84    -0.14    -0.91     1.24
    1799    -0.84    -0.14    -0.91     1.24
